id,day,number,parity,name,cached_groups,kind,semester_id,period
23697,4,1,odd,Информационные системы и САПР технических устройств ( ГПО 4 ****),гр. 588-1,practice,4,before_breaking
23698,4,2,odd,Информационные системы и САПР технических устройств ( ГПО 4 ****),гр. 588-1,practice,4,before_breaking
23699,4,1,even,Информационные системы и САПР технических устройств ( ГПО 4 ****),гр. 588-1,practice,4,before_breaking
23700,4,2,even,Информационные системы и САПР технических устройств ( ГПО 4 ****),гр. 588-1,practice,4,before_breaking
23701,4,3,even,Информационные системы и САПР технических устройств ( ГПО 4 ****),гр. 588-1,practice,4,before_breaking
23702,4,3,odd,Информационные системы и САПР технических устройств ( ГПО 4 ****),гр. 588-1,practice,4,before_breaking
23703,4,1,odd,Информационные системы и САПР технических устройств ( ГПО 4 ****),гр. 588-2,practice,4,before_breaking
23704,4,2,odd,Информационные системы и САПР технических устройств ( ГПО 4 ****),гр. 588-2,practice,4,before_breaking
23705,4,3,odd,Информационные системы и САПР технических устройств ( ГПО 4 ****),гр. 588-2,practice,4,before_breaking
23706,4,1,even,Информационные системы и САПР технических устройств ( ГПО 4 ****),гр. 588-2,practice,4,before_breaking
23707,4,2,even,Информационные системы и САПР технических устройств ( ГПО 4 ****),гр. 588-2,practice,4,before_breaking
23708,4,3,even,Информационные системы и САПР технических устройств ( ГПО 4 ****),гр. 588-2,practice,4,before_breaking
23711,4,5,odd,Методы оптимизации 1-2 (по выбору),гр. 588-2,laboratory,4,before_breaking
23712,4,6,odd,Методы оптимизации 1-2 (по выбору),гр. 588-2,laboratory,4,before_breaking
23715,4,6,even,Интеллектуальные подсистемы САПР,гр. 588-2,laboratory,4,before_breaking
23717,5,3,even,Геометрическое моделирование в САПР,гр. 588-1,research,4,before_breaking
23718,4,7,even,Интеллектуальные подсистемы САПР,гр. 588-2,laboratory,4,before_breaking
23719,5,5,even,Физическая культура и спорт,"518, 528-1, 528-2, 538, 578, 588-1, 588-2",practice,4,before_breaking
23719,5,5,even,Физическая культура и спорт,"518, 528-1, 528-2, 538, 578, 588-1, 588-2",practice,4,before_breaking
23720,5,6,even,Информационные сети и телекоммуникации,"гр. 518, гр. 588-1, гр. 588-2",lecture,4,before_breaking
23720,5,6,even,Информационные сети и телекоммуникации,"гр. 518, гр. 588-1, гр. 588-2",lecture,4,before_breaking
23847,5,5,odd,Физическая культура и спорт,"518, 528-1, 528-2, 538, 578, 588-1, 588-2",practice,4,before_breaking
23847,5,5,odd,Физическая культура и спорт,"518, 528-1, 528-2, 538, 578, 588-1, 588-2",practice,4,before_breaking
23848,5,2,odd,Интеллектуальные подсистемы САПР,гр. 588-2,laboratory,4,before_breaking
23849,5,3,odd,Интеллектуальные подсистемы САПР,гр. 588-2,laboratory,4,before_breaking
23850,5,6,odd,Интеллектуальные подсистемы САПР,гр. 588-2,laboratory,4,before_breaking
23851,5,7,odd,Интеллектуальные подсистемы САПР,гр. 588-2,laboratory,4,before_breaking
23857,6,4,odd,Информационные сети и телекоммуникации,"гр. 518, гр. 588-1, гр. 588-2",lecture,4,before_breaking
23857,6,4,odd,Информационные сети и телекоммуникации,"гр. 518, гр. 588-1, гр. 588-2",lecture,4,before_breaking
23858,6,5,odd,Интеллектуальные подсистемы САПР,"гр. 588-1, гр. 588-2",lecture,4,before_breaking
23858,6,5,odd,Интеллектуальные подсистемы САПР,"гр. 588-1, гр. 588-2",lecture,4,before_breaking
23859,6,4,even,Интеллектуальные подсистемы САПР,"гр. 588-1, гр. 588-2",lecture,4,before_breaking
23859,6,4,even,Интеллектуальные подсистемы САПР,"гр. 588-1, гр. 588-2",lecture,4,before_breaking
23861,6,5,even,Методы оптимизации 1-2 (по выбору),"гр. 588-1, гр. 588-2",lecture,4,before_breaking
23861,6,5,even,Методы оптимизации 1-2 (по выбору),"гр. 588-1, гр. 588-2",lecture,4,before_breaking
23917,2,5,even,Учебно-исследовательская работа 2 ****,гр. 438-1,laboratory,4,before_breaking
23924,1,1,odd,Технология разработки программного обеспечения,гр. 438-2,design,4,before_breaking
23925,3,2,odd,Технология разработки программного обеспечения,гр. 438-1,design,4,before_breaking
23926,4,4,odd,Архитектура вычислительных систем,гр. 438-2,laboratory,4,before_breaking
23927,4,5,odd,Архитектура вычислительных систем,гр. 438-2,laboratory,4,before_breaking
23928,4,4,even,Архитектура вычислительных систем,гр. 438-1,laboratory,4,before_breaking
23929,4,5,even,Архитектура вычислительных систем,гр. 438-1,laboratory,4,before_breaking
24045,1,6,even,Психология и педагогика,гр. 438-1,practice,4,before_breaking
28383,1,1,odd,Технология разработки программного обеспечения,гр. 438-2,design,4,after_breaking
28400,1,2,odd,Правоведение,"гр. 428-1, гр. 428-2, гр. 438-1, гр. 438-2, гр. 448",lecture,4,after_breaking
28400,1,2,odd,Правоведение,"гр. 428-1, гр. 428-2, гр. 438-1, гр. 438-2, гр. 448",lecture,4,after_breaking
28462,3,5,odd,Физическая культура и спорт,"408, 428-1, 428-2, 438-1, 438-2, 448, 478, 498",practice,4,after_breaking
28462,3,5,odd,Физическая культура и спорт,"408, 428-1, 428-2, 438-1, 438-2, 448, 478, 498",practice,4,after_breaking
28506,5,5,odd,Методы оптимизации / Теория оптимального управления (по выбору),гр. 438-1,practice,4,after_breaking
28521,3,4,even,Сети ЭВМ и телекоммуникации,"гр. 438-1, гр. 438-2",lecture,4,after_breaking
28521,3,4,even,Сети ЭВМ и телекоммуникации,"гр. 438-1, гр. 438-2",lecture,4,after_breaking
28527,4,1,odd,Проектирование и разработка прикладного программного обеспечения (ГПО 4 ****),"гр. 438-1, гр. 438-2",lecture,4,after_breaking
28527,4,1,odd,Проектирование и разработка прикладного программного обеспечения (ГПО 4 ****),"гр. 438-1, гр. 438-2",lecture,4,after_breaking
28528,4,2,odd,Проектирование и разработка прикладного программного обеспечения (ГПО 4 ****),"гр. 438-1, гр. 438-2",practice,4,after_breaking
28528,4,2,odd,Проектирование и разработка прикладного программного обеспечения (ГПО 4 ****),"гр. 438-1, гр. 438-2",practice,4,after_breaking
28529,4,3,odd,Проектирование и разработка прикладного программного обеспечения (ГПО 4 ****),"гр. 438-1, гр. 438-2",practice,4,after_breaking
