id,grade,student_id,discipline_semester_period_id,kind,marked_on,passed_on
1108210,4,12228,63193,kt_2,2019-05-08,
1108211,5,12229,63193,kt_2,2019-05-08,
1108212,3,12230,63193,kt_2,2019-05-08,
1108213,5,12231,63193,kt_2,2019-05-08,
1108214,5,12232,63193,kt_2,2019-05-08,
1108215,2,12233,63193,kt_2,2019-05-08,
1108216,0,12234,63193,kt_2,2019-05-08,
1108217,5,12235,63193,kt_2,2019-05-08,
1108218,3,12236,63193,kt_2,2019-05-08,
1108219,5,12237,63193,kt_2,2019-05-08,
1108220,3,12238,63193,kt_2,2019-05-08,
1108221,5,12239,63193,kt_2,2019-05-08,
1108222,3,12240,63193,kt_2,2019-05-08,
1108223,5,12241,63193,kt_2,2019-05-08,
1108224,5,12242,63193,kt_2,2019-05-08,
1108225,4,12243,63193,kt_2,2019-05-08,
1108226,5,12244,63193,kt_2,2019-05-08,
1108227,5,12245,63193,kt_2,2019-05-08,
1108228,4,12246,63193,kt_2,2019-05-08,
1108229,4,12247,63193,kt_2,2019-05-08,
1108230,5,12249,63193,kt_2,2019-05-08,
1108231,4,12250,63193,kt_2,2019-05-08,
1108276,5,12024,63177,kt_2,2019-05-08,
1108277,5,12025,63177,kt_2,2019-05-08,
1108278,5,12026,63177,kt_2,2019-05-08,
1108279,5,12027,63177,kt_2,2019-05-08,
1108280,2,12028,63177,kt_2,2019-05-08,
1108281,4,12029,63177,kt_2,2019-05-08,
1108282,4,13509,63177,kt_2,2019-05-08,
1108283,4,12030,63177,kt_2,2019-05-08,
1108284,0,12031,63177,kt_2,2019-05-08,
1108285,5,12032,63177,kt_2,2019-05-08,
1108286,2,12033,63177,kt_2,2019-05-08,
1108287,5,12034,63177,kt_2,2019-05-08,
1108288,5,12035,63177,kt_2,2019-05-08,
1108289,4,12036,63177,kt_2,2019-05-08,
1108290,4,12037,63177,kt_2,2019-05-08,
1108291,3,12038,63177,kt_2,2019-05-08,
1108292,0,12039,63177,kt_2,2019-05-08,
1108293,0,12040,63177,kt_2,2019-05-08,
1108294,5,12043,63177,kt_2,2019-05-08,
1108295,4,12044,63177,kt_2,2019-05-08,
1108296,5,12045,63177,kt_2,2019-05-08,
1108297,4,12046,63177,kt_2,2019-05-08,
1108298,0,12047,63177,kt_2,2019-05-08,
1108299,4,12048,63177,kt_2,2019-05-08,
1108300,2,12049,63177,kt_2,2019-05-08,
1108301,5,12050,63177,kt_2,2019-05-08,
1108302,2,13747,63177,kt_2,2019-05-08,
1108324,5,11926,63963,kt_2,2019-05-08,
1108329,5,11932,63963,kt_2,2019-05-08,
1108330,4,11934,63963,kt_2,2019-05-08,
1108332,3,11936,63963,kt_2,2019-05-08,
1108333,5,11937,63963,kt_2,2019-05-08,
1108336,4,11940,63963,kt_2,2019-05-08,
1108337,5,11941,63963,kt_2,2019-05-08,
1108340,5,12135,63185,kt_2,2019-05-08,
1108341,5,12136,63185,kt_2,2019-05-08,
1108342,5,12137,63185,kt_2,2019-05-08,
1108343,5,12138,63185,kt_2,2019-05-08,
1108344,5,12139,63185,kt_2,2019-05-08,
1108345,4,12140,63185,kt_2,2019-05-08,
1108346,5,12141,63185,kt_2,2019-05-08,
1108347,2,12142,63185,kt_2,2019-05-08,
1108348,5,12143,63185,kt_2,2019-05-08,
1108349,5,12144,63185,kt_2,2019-05-08,
1108350,0,12145,63185,kt_2,2019-05-08,
1108351,5,12146,63185,kt_2,2019-05-08,
1108352,0,12147,63185,kt_2,2019-05-08,
1108353,0,12148,63185,kt_2,2019-05-08,
1108354,5,12149,63185,kt_2,2019-05-08,
1108355,3,12150,63185,kt_2,2019-05-08,
1108356,5,12151,63185,kt_2,2019-05-08,
1108357,5,12152,63185,kt_2,2019-05-08,
1108358,5,12153,63185,kt_2,2019-05-08,
1108359,5,12154,63185,kt_2,2019-05-08,
1108360,5,12155,63185,kt_2,2019-05-08,
1108361,5,12156,63185,kt_2,2019-05-08,
1108362,3,12157,63185,kt_2,2019-05-08,
1108363,3,12158,63185,kt_2,2019-05-08,
1108364,5,12160,63185,kt_2,2019-05-08,
1108365,5,12161,63185,kt_2,2019-05-08,
1108366,5,12162,63185,kt_2,2019-05-08,
1108388,5,11844,63955,kt_2,2019-05-08,
1108389,5,11845,63955,kt_2,2019-05-08,
1108390,3,11846,63955,kt_2,2019-05-08,
1108391,0,11847,63955,kt_2,2019-05-08,
1108392,5,11848,63955,kt_2,2019-05-08,
1108393,4,11849,63955,kt_2,2019-05-08,
1108394,2,11850,63955,kt_2,2019-05-08,
1108395,3,11851,63955,kt_2,2019-05-08,
1108396,5,11852,63955,kt_2,2019-05-08,
1108397,3,11854,63955,kt_2,2019-05-08,
1108398,0,11855,63955,kt_2,2019-05-08,
1108399,4,11856,63955,kt_2,2019-05-08,
1108400,2,11857,63955,kt_2,2019-05-08,
1108401,5,11859,63955,kt_2,2019-05-08,
1108402,3,11861,63955,kt_2,2019-05-08,
1108403,4,11862,63955,kt_2,2019-05-08,
1108404,3,11863,63955,kt_2,2019-05-08,
1108432,5,13223,64714,kt_2,2019-05-08,
1108433,2,13224,64714,kt_2,2019-05-08,
1108434,2,13225,64714,kt_2,2019-05-08,
1108435,5,13226,64714,kt_2,2019-05-08,
1108436,5,13227,64714,kt_2,2019-05-08,
1108437,5,13228,64714,kt_2,2019-05-08,
1108438,0,13229,64714,kt_2,2019-05-08,
1108439,5,13230,64714,kt_2,2019-05-08,
1108440,5,13231,64714,kt_2,2019-05-08,
1108441,5,13232,64714,kt_2,2019-05-08,
1108442,5,13233,64714,kt_2,2019-05-08,
1108443,2,13234,64714,kt_2,2019-05-08,
1108444,5,13235,64714,kt_2,2019-05-08,
1108445,5,13237,64714,kt_2,2019-05-08,
1108446,0,13239,64714,kt_2,2019-05-08,
1108447,5,13241,64714,kt_2,2019-05-08,
1108448,0,13243,64714,kt_2,2019-05-08,
1108449,5,13779,64714,kt_2,2019-05-08,
1108466,2,11270,63150,kt_2,2019-05-08,
1108496,0,13743,63166,kt_2,2019-05-08,
1108645,0,13247,63135,kt_2,2019-05-08,
1108822,5,13247,63138,kt_2,2019-05-08,
1108877,5,11889,64482,kt_2,2019-05-08,
1108878,5,11890,64482,kt_2,2019-05-08,
1108879,5,11891,64482,kt_2,2019-05-08,
1108880,5,11892,64482,kt_2,2019-05-08,
1108881,5,11893,64482,kt_2,2019-05-08,
1108882,2,11894,64482,kt_2,2019-05-08,
1108883,5,11896,64482,kt_2,2019-05-08,
1108884,5,11897,64482,kt_2,2019-05-08,
1108885,5,11898,64482,kt_2,2019-05-08,
1108886,5,11899,64482,kt_2,2019-05-08,
1108887,4,11900,64482,kt_2,2019-05-08,
1108888,5,11901,64482,kt_2,2019-05-08,
1108889,5,11902,64482,kt_2,2019-05-08,
1108891,5,11904,64482,kt_2,2019-05-08,
1108892,5,11903,64482,kt_2,2019-05-08,
1108900,5,11905,64482,kt_2,2019-05-08,
1108901,3,11906,64482,kt_2,2019-05-08,
1108903,5,11907,64482,kt_2,2019-05-08,
1108904,5,11908,64482,kt_2,2019-05-08,
1108906,5,11909,64482,kt_2,2019-05-08,
1108909,5,11910,64482,kt_2,2019-05-08,
1108910,5,11911,64482,kt_2,2019-05-08,
1108911,5,11912,64482,kt_2,2019-05-08,
1108912,5,11913,64482,kt_2,2019-05-08,
1108913,2,11914,64482,kt_2,2019-05-08,
1108914,5,11915,64482,kt_2,2019-05-08,
1108916,4,11916,64482,kt_2,2019-05-08,
1108917,4,11917,64482,kt_2,2019-05-08,
1108918,5,11918,64482,kt_2,2019-05-08,
1108919,4,11919,64482,kt_2,2019-05-08,
1108922,5,11920,64482,kt_2,2019-05-08,
1108924,5,11922,64482,kt_2,2019-05-08,
1109442,0,13537,62806,exam,2019-05-08,2019-04-30
1110994,5,12224,63196,kt_2,2019-05-08,
1110995,5,12225,63196,kt_2,2019-05-08,
1111000,2,12226,63196,kt_2,2019-05-08,
1111007,4,12227,63196,kt_2,2019-05-08,
1111008,2,12228,63196,kt_2,2019-05-08,
1111012,4,12229,63196,kt_2,2019-05-08,
1111014,0,12230,63196,kt_2,2019-05-08,
1111016,5,12231,63196,kt_2,2019-05-08,
1111018,2,12232,63196,kt_2,2019-05-08,
1111021,3,12233,63196,kt_2,2019-05-08,
1111023,0,12234,63196,kt_2,2019-05-08,
1111026,3,12235,63196,kt_2,2019-05-08,
1111027,4,12236,63196,kt_2,2019-05-08,
1111028,5,12237,63196,kt_2,2019-05-08,
1111029,4,12238,63196,kt_2,2019-05-08,
1111032,5,12239,63196,kt_2,2019-05-08,
1111034,2,12240,63196,kt_2,2019-05-08,
1111036,3,12241,63196,kt_2,2019-05-08,
1111041,2,12242,63196,kt_2,2019-05-08,
1111045,3,12243,63196,kt_2,2019-05-08,
1111047,5,12244,63196,kt_2,2019-05-08,
1111049,3,12245,63196,kt_2,2019-05-08,
1111050,5,12246,63196,kt_2,2019-05-08,
1111054,2,12247,63196,kt_2,2019-05-08,
1111057,3,12249,63196,kt_2,2019-05-08,
1111059,3,12250,63196,kt_2,2019-05-08,
1111077,3,12135,63188,kt_2,2019-05-08,
1111078,4,12136,63188,kt_2,2019-05-08,
1111079,5,12137,63188,kt_2,2019-05-08,
1111080,4,12138,63188,kt_2,2019-05-08,
1111081,3,12139,63188,kt_2,2019-05-08,
1111082,3,12140,63188,kt_2,2019-05-08,
1111086,5,12141,63188,kt_2,2019-05-08,
1111087,3,12142,63188,kt_2,2019-05-08,
1111088,5,12143,63188,kt_2,2019-05-08,
1111090,0,12144,63188,kt_2,2019-05-08,
1111093,4,12145,63188,kt_2,2019-05-08,
1111103,4,12146,63188,kt_2,2019-05-08,
1111105,5,12147,63188,kt_2,2019-05-08,
1111107,0,12148,63188,kt_2,2019-05-08,
1111108,5,12149,63188,kt_2,2019-05-08,
1111112,2,12150,63188,kt_2,2019-05-08,
1111114,4,12151,63188,kt_2,2019-05-08,
1111116,5,12152,63188,kt_2,2019-05-08,
1111120,5,12153,63188,kt_2,2019-05-08,
1111122,5,12154,63188,kt_2,2019-05-08,
1111123,4,12155,63188,kt_2,2019-05-08,
1111124,5,12156,63188,kt_2,2019-05-08,
1111125,5,12157,63188,kt_2,2019-05-08,
1111139,5,12158,63188,kt_2,2019-05-08,
1111147,3,12160,63188,kt_2,2019-05-08,
1111152,3,12161,63188,kt_2,2019-05-08,
1111154,4,12162,63188,kt_2,2019-05-08,
1111177,5,12024,63180,kt_2,2019-05-08,
1111178,3,12025,63180,kt_2,2019-05-08,
1111186,4,12026,63180,kt_2,2019-05-08,
1111188,4,12027,63180,kt_2,2019-05-08,
1111193,2,12028,63180,kt_2,2019-05-08,
1111195,3,12029,63180,kt_2,2019-05-08,
1111202,2,13509,63180,kt_2,2019-05-08,
1111205,3,12030,63180,kt_2,2019-05-08,
1111208,0,12031,63180,kt_2,2019-05-08,
1111209,5,12032,63180,kt_2,2019-05-08,
1111210,4,12033,63180,kt_2,2019-05-08,
1111211,2,12034,63180,kt_2,2019-05-08,
1111212,4,12035,63180,kt_2,2019-05-08,
1111213,3,12036,63180,kt_2,2019-05-08,
1111214,4,12037,63180,kt_2,2019-05-08,
1111227,4,12038,63180,kt_2,2019-05-08,
1111229,2,12039,63180,kt_2,2019-05-08,
1111242,4,12040,63180,kt_2,2019-05-08,
1111243,5,12043,63180,kt_2,2019-05-08,
1111248,3,12044,63180,kt_2,2019-05-08,
1111252,4,12045,63180,kt_2,2019-05-08,
1111260,2,12046,63180,kt_2,2019-05-08,
1111262,3,13747,63180,kt_2,2019-05-08,
1111264,3,12047,63180,kt_2,2019-05-08,
1111265,4,12048,63180,kt_2,2019-05-08,
1111266,2,12049,63180,kt_2,2019-05-08,
1111267,4,12050,63180,kt_2,2019-05-08,
1112125,0,11270,63151,kt_2,2019-05-10,
1112433,4,12038,63174,kt_2,2019-05-11,
1112434,3,12034,63174,kt_2,2019-05-11,
1112435,4,12028,63174,kt_2,2019-05-11,
1112436,5,12050,63174,kt_2,2019-05-11,
1112437,4,12030,63174,kt_2,2019-05-11,
1112438,4,12026,63174,kt_2,2019-05-11,
1112439,5,12025,63174,kt_2,2019-05-11,
1112440,5,12047,63174,kt_2,2019-05-11,
1112441,4,12029,63174,kt_2,2019-05-11,
1112442,5,12032,63174,kt_2,2019-05-11,
1112443,5,12043,63174,kt_2,2019-05-11,
1112444,3,12035,63174,kt_2,2019-05-11,
1112445,3,12044,63174,kt_2,2019-05-11,
1112446,5,12045,63174,kt_2,2019-05-11,
1112447,3,12039,63174,kt_2,2019-05-11,
1112448,4,12046,63174,kt_2,2019-05-11,
1112449,4,12040,63174,kt_2,2019-05-11,
1112450,3,12036,63174,kt_2,2019-05-11,
1112451,3,13509,63174,kt_2,2019-05-11,
1112452,3,12049,63174,kt_2,2019-05-11,
1112453,3,12048,63174,kt_2,2019-05-11,
1112454,3,12027,63174,kt_2,2019-05-11,
1112455,4,13747,63174,kt_2,2019-05-11,
1112456,3,12037,63174,kt_2,2019-05-11,
1112457,2,12033,63174,kt_2,2019-05-11,
1112458,2,12031,63174,kt_2,2019-05-11,
1112460,3,12024,63174,kt_2,2019-05-11,
1112461,3,12158,63182,kt_2,2019-05-11,
1112462,4,12147,63182,kt_2,2019-05-11,
1112463,3,12140,63182,kt_2,2019-05-11,
1112464,4,12146,63182,kt_2,2019-05-11,
1112465,3,12138,63182,kt_2,2019-05-11,
1112466,4,12149,63182,kt_2,2019-05-11,
1112467,4,12160,63182,kt_2,2019-05-11,
1112468,4,12162,63182,kt_2,2019-05-11,
1112469,3,12161,63182,kt_2,2019-05-11,
1112470,4,12141,63182,kt_2,2019-05-11,
1112471,3,12136,63182,kt_2,2019-05-11,
1112472,5,12143,63182,kt_2,2019-05-11,
1112473,4,12145,63182,kt_2,2019-05-11,
1112474,3,12135,63182,kt_2,2019-05-11,
1112475,3,12154,63182,kt_2,2019-05-11,
1112476,4,12153,63182,kt_2,2019-05-11,
1112477,3,12139,63182,kt_2,2019-05-11,
1112478,3,12137,63182,kt_2,2019-05-11,
1112479,3,12142,63182,kt_2,2019-05-11,
1112480,4,12157,63182,kt_2,2019-05-11,
1112481,4,12156,63182,kt_2,2019-05-11,
1112482,5,12155,63182,kt_2,2019-05-11,
1112483,3,12151,63182,kt_2,2019-05-11,
1112484,5,12152,63182,kt_2,2019-05-11,
1112485,3,12144,63182,kt_2,2019-05-11,
1112486,2,12148,63182,kt_2,2019-05-11,
1112487,2,12150,63182,kt_2,2019-05-11,
1112488,4,12229,63190,kt_2,2019-05-11,
1112489,3,12235,63190,kt_2,2019-05-11,
1112490,4,12230,63190,kt_2,2019-05-11,
1112491,5,12238,63190,kt_2,2019-05-11,
1112492,4,12237,63190,kt_2,2019-05-11,
1112493,4,12233,63190,kt_2,2019-05-11,
1112494,5,12242,63190,kt_2,2019-05-11,
1112495,3,12227,63190,kt_2,2019-05-11,
1112496,4,12231,63190,kt_2,2019-05-11,
1112497,4,12228,63190,kt_2,2019-05-11,
1112498,4,12241,63190,kt_2,2019-05-11,
1112499,5,12234,63190,kt_2,2019-05-11,
1112500,5,12236,63190,kt_2,2019-05-11,
1112501,4,12232,63190,kt_2,2019-05-11,
1112502,4,12243,63190,kt_2,2019-05-11,
1112503,4,12245,63190,kt_2,2019-05-11,
1112504,5,12239,63190,kt_2,2019-05-11,
1112505,5,12250,63190,kt_2,2019-05-11,
1112506,5,12225,63190,kt_2,2019-05-11,
1112507,3,12246,63190,kt_2,2019-05-11,
1112508,4,12244,63190,kt_2,2019-05-11,
1112509,4,12247,63190,kt_2,2019-05-11,
1112510,4,12226,63190,kt_2,2019-05-11,
1112511,5,12240,63190,kt_2,2019-05-11,
1112512,5,12224,63190,kt_2,2019-05-11,
1112513,4,12249,63190,kt_2,2019-05-11,
1113297,5,13223,64715,kt_2,2019-05-13,
1113298,0,13224,64715,kt_2,2019-05-13,
1113299,3,13225,64715,kt_2,2019-05-13,
1113300,0,13226,64715,kt_2,2019-05-13,
1113301,4,13227,64715,kt_2,2019-05-13,
1113302,0,13228,64715,kt_2,2019-05-13,
1113303,0,13229,64715,kt_2,2019-05-13,
1113304,5,13230,64715,kt_2,2019-05-13,
1113305,4,13231,64715,kt_2,2019-05-13,
1113306,5,13779,64715,kt_2,2019-05-13,
1113307,4,13232,64715,kt_2,2019-05-13,
1113308,5,13233,64715,kt_2,2019-05-13,
1113309,5,13235,64715,kt_2,2019-05-13,
1113310,4,13234,64715,kt_2,2019-05-13,
1113311,0,13237,64715,kt_2,2019-05-13,
1113312,3,13239,64715,kt_2,2019-05-13,
1113313,4,13241,64715,kt_2,2019-05-13,
1113314,4,13243,64715,kt_2,2019-05-13,
1113339,4,13223,64717,kt_2,2019-05-13,
1113340,0,13224,64717,kt_2,2019-05-13,
1113341,0,13225,64717,kt_2,2019-05-13,
1113342,0,13226,64717,kt_2,2019-05-13,
1113343,4,13227,64717,kt_2,2019-05-13,
1113344,0,13228,64717,kt_2,2019-05-13,
1113345,0,13229,64717,kt_2,2019-05-13,
1113346,5,13230,64717,kt_2,2019-05-13,
1113347,4,13231,64717,kt_2,2019-05-13,
1113348,5,13779,64717,kt_2,2019-05-13,
1113349,5,13232,64717,kt_2,2019-05-13,
1113350,4,13233,64717,kt_2,2019-05-13,
1113351,4,13234,64717,kt_2,2019-05-13,
1113352,5,13235,64717,kt_2,2019-05-13,
1113353,0,13237,64717,kt_2,2019-05-13,
1113354,0,13239,64717,kt_2,2019-05-13,
1113355,4,13241,64717,kt_2,2019-05-13,
1113356,4,13243,64717,kt_2,2019-05-13,
1113357,5,13223,64713,kt_2,2019-05-13,
1113358,0,13224,64713,kt_2,2019-05-13,
1113359,4,13225,64713,kt_2,2019-05-13,
1113360,0,13226,64713,kt_2,2019-05-13,
1113361,0,13227,64713,kt_2,2019-05-13,
1113362,0,13228,64713,kt_2,2019-05-13,
1113363,3,13229,64713,kt_2,2019-05-13,
1113364,0,13230,64713,kt_2,2019-05-13,
1113365,5,13231,64713,kt_2,2019-05-13,
1113366,5,13779,64713,kt_2,2019-05-13,
1113367,3,13232,64713,kt_2,2019-05-13,
1113368,0,13233,64713,kt_2,2019-05-13,
1113369,5,13234,64713,kt_2,2019-05-13,
1113370,0,13235,64713,kt_2,2019-05-13,
1113371,0,13237,64713,kt_2,2019-05-13,
1113372,3,13239,64713,kt_2,2019-05-13,
1113373,5,13241,64713,kt_2,2019-05-13,
1113374,4,13243,64713,kt_2,2019-05-13,
1113929,3,11844,63952,kt_2,2019-05-13,
1113930,3,11845,63952,kt_2,2019-05-13,
1113931,3,11846,63952,kt_2,2019-05-13,
1113932,0,11847,63952,kt_2,2019-05-13,
1113933,5,11848,63952,kt_2,2019-05-13,
1113934,0,11849,63952,kt_2,2019-05-13,
1113935,3,11850,63952,kt_2,2019-05-13,
1113936,5,11851,63952,kt_2,2019-05-13,
1113937,5,11852,63952,kt_2,2019-05-16,
1113938,5,11854,63952,kt_2,2019-05-13,
1113939,0,11855,63952,kt_2,2019-05-13,
1113940,0,11856,63952,kt_2,2019-05-13,
1113941,0,11857,63952,kt_2,2019-05-13,
1113942,5,11859,63952,kt_2,2019-05-13,
1113943,5,11861,63952,kt_2,2019-05-13,
1113944,4,11862,63952,kt_2,2019-05-13,
1113945,5,11863,63952,kt_2,2019-05-13,
1113957,3,11926,63960,kt_2,2019-05-13,
1113964,3,11932,63960,kt_2,2019-05-13,
1113966,0,11934,63960,kt_2,2019-05-13,
1113968,0,11936,63960,kt_2,2019-05-13,
1113970,0,11937,63960,kt_2,2019-05-13,
1113975,3,11940,63960,kt_2,2019-05-13,
1113977,0,11941,63960,kt_2,2019-05-13,
1114023,3,11844,63951,kt_2,2019-05-13,
1114024,5,11845,63951,kt_2,2019-05-14,
1114025,3,11846,63951,kt_2,2019-05-13,
1114026,3,11847,63951,kt_2,2019-05-13,
1114027,5,11848,63951,kt_2,2019-05-13,
1114028,4,11849,63951,kt_2,2019-05-13,
1114029,4,11850,63951,kt_2,2019-05-13,
1114030,5,11851,63951,kt_2,2019-05-13,
1114031,5,11852,63951,kt_2,2019-05-13,
1114032,5,11854,63951,kt_2,2019-05-14,
1114033,0,11855,63951,kt_2,2019-05-13,
1114034,3,11856,63951,kt_2,2019-05-13,
1114035,0,11857,63951,kt_2,2019-05-13,
1114036,5,11859,63951,kt_2,2019-05-13,
1114037,5,11861,63951,kt_2,2019-05-13,
1114038,5,11862,63951,kt_2,2019-05-13,
1114039,5,11863,63951,kt_2,2019-05-13,
1114043,5,11926,63959,kt_2,2019-05-13,
1114048,4,11932,63959,kt_2,2019-05-13,
1114049,3,11934,63959,kt_2,2019-05-13,
1114051,3,11936,63959,kt_2,2019-05-13,
1114052,3,11937,63959,kt_2,2019-05-13,
1114055,3,11940,63959,kt_2,2019-05-13,
1114056,3,11941,63959,kt_2,2019-05-13,
1114654,0,13743,63167,kt_2,2019-05-14,
1114902,3,11246,64359,kt_2,2019-05-14,
1115191,3,13247,63140,kt_2,2019-05-15,
1115977,2,13247,63136,kt_2,2019-05-16,
1116480,5,13226,64712,kt_2,2019-05-16,
1116481,4,13227,64712,kt_2,2019-05-16,
1116482,5,13228,64712,kt_2,2019-05-16,
1116483,5,13230,64712,kt_2,2019-05-16,
1116484,5,13233,64712,kt_2,2019-05-16,
1116485,5,13235,64712,kt_2,2019-05-16,
1116486,4,13237,64712,kt_2,2019-05-16,
1116759,5,12024,63176,kt_2,2019-05-17,
1116760,5,12025,63176,kt_2,2019-05-17,
1116762,3,12026,63176,kt_2,2019-05-17,
1116763,2,12027,63176,kt_2,2019-05-17,
1116764,0,12028,63176,kt_2,2019-05-17,
1116765,3,12029,63176,kt_2,2019-05-17,
1116766,2,13509,63176,kt_2,2019-05-17,
1116767,3,12030,63176,kt_2,2019-05-17,
1116768,0,12031,63176,kt_2,2019-05-17,
1116769,5,12032,63176,kt_2,2019-05-17,
1116770,4,12033,63176,kt_2,2019-05-17,
1116771,2,12034,63176,kt_2,2019-05-17,
1116772,4,12035,63176,kt_2,2019-05-17,
1116773,2,12036,63176,kt_2,2019-05-17,
1116774,4,12037,63176,kt_2,2019-05-17,
1116775,2,12038,63176,kt_2,2019-05-17,
1116776,0,12039,63176,kt_2,2019-05-17,
1116777,2,12040,63176,kt_2,2019-05-17,
1116778,4,12043,63176,kt_2,2019-05-17,
1116779,2,12044,63176,kt_2,2019-05-17,
1116780,4,12045,63176,kt_2,2019-05-17,
1116781,3,12046,63176,kt_2,2019-05-17,
1116782,3,13747,63176,kt_2,2019-05-17,
1116783,5,12047,63176,kt_2,2019-05-17,
1116784,3,12048,63176,kt_2,2019-05-17,
1116785,0,12049,63176,kt_2,2019-05-17,
1116786,3,12050,63176,kt_2,2019-05-17,
1116787,3,12135,63184,kt_2,2019-05-17,
1116788,4,12136,63184,kt_2,2019-05-17,
1116789,4,12137,63184,kt_2,2019-05-17,
1116790,3,12138,63184,kt_2,2019-05-17,
1116791,4,12139,63184,kt_2,2019-05-17,
1116792,3,12140,63184,kt_2,2019-05-17,
1116793,5,12141,63184,kt_2,2019-05-17,
1116794,2,12142,63184,kt_2,2019-05-17,
1116795,4,12143,63184,kt_2,2019-05-17,
1116796,3,12144,63184,kt_2,2019-05-17,
1116797,4,12145,63184,kt_2,2019-05-17,
1116798,3,12146,63184,kt_2,2019-05-17,
1116799,4,12147,63184,kt_2,2019-05-17,
1116800,0,12148,63184,kt_2,2019-05-17,
1116801,3,12149,63184,kt_2,2019-05-17,
1116802,2,12150,63184,kt_2,2019-05-17,
1116803,4,12151,63184,kt_2,2019-05-17,
1116804,4,12152,63184,kt_2,2019-05-17,
1116805,4,12153,63184,kt_2,2019-05-17,
1116806,4,12155,63184,kt_2,2019-05-17,
1116807,5,12156,63184,kt_2,2019-05-17,
1116808,3,12157,63184,kt_2,2019-05-17,
1116809,5,12158,63184,kt_2,2019-05-17,
1116810,3,12160,63184,kt_2,2019-05-17,
1116811,3,12161,63184,kt_2,2019-05-17,
1116812,4,12162,63184,kt_2,2019-05-17,
1116814,3,12224,63192,kt_2,2019-05-17,
1116815,4,12225,63192,kt_2,2019-05-17,
1116817,4,12226,63192,kt_2,2019-05-17,
1116818,3,12227,63192,kt_2,2019-05-17,
1116819,4,12228,63192,kt_2,2019-05-17,
1116820,3,12229,63192,kt_2,2019-05-17,
1116821,4,12230,63192,kt_2,2019-05-17,
1116822,3,12231,63192,kt_2,2019-05-17,
1116823,4,12232,63192,kt_2,2019-05-17,
1116824,0,12233,63192,kt_2,2019-05-17,
1116825,3,12234,63192,kt_2,2019-05-17,
1116827,2,12235,63192,kt_2,2019-05-17,
1116828,3,12236,63192,kt_2,2019-05-17,
1116829,3,12237,63192,kt_2,2019-05-17,
1116830,2,12238,63192,kt_2,2019-05-17,
1116832,4,12239,63192,kt_2,2019-05-17,
1116833,4,12240,63192,kt_2,2019-05-17,
1116834,3,12241,63192,kt_2,2019-05-17,
1116835,2,12242,63192,kt_2,2019-05-17,
1116836,3,12243,63192,kt_2,2019-05-17,
1116837,5,12244,63192,kt_2,2019-05-17,
1116838,3,12245,63192,kt_2,2019-05-17,
1116839,4,12246,63192,kt_2,2019-05-17,
1116840,2,12247,63192,kt_2,2019-05-17,
1116841,2,12249,63192,kt_2,2019-05-17,
1116842,3,12250,63192,kt_2,2019-05-17,
1116843,4,12154,63184,kt_2,2019-05-17,
1116844,3,11844,63954,kt_2,2019-05-17,
1116845,4,11845,63954,kt_2,2019-05-17,
1116846,3,11846,63954,kt_2,2019-05-17,
1116847,3,11847,63954,kt_2,2019-05-17,
1116848,4,11848,63954,kt_2,2019-05-17,
1116849,3,11849,63954,kt_2,2019-05-17,
1116850,4,11850,63954,kt_2,2019-05-17,
1116851,4,11851,63954,kt_2,2019-05-17,
1116852,4,11852,63954,kt_2,2019-05-17,
1116853,4,11854,63954,kt_2,2019-05-17,
1116854,2,11856,63954,kt_2,2019-05-17,
1116855,0,11857,63954,kt_2,2019-05-17,
1116856,4,11859,63954,kt_2,2019-05-17,
1116857,3,11861,63954,kt_2,2019-05-17,
1116858,4,11862,63954,kt_2,2019-05-17,
1116859,3,11863,63954,kt_2,2019-05-17,
1116863,3,11926,63962,kt_2,2019-05-17,
1116868,3,11932,63962,kt_2,2019-05-17,
1116869,0,11934,63962,kt_2,2019-05-17,
1116871,2,11936,63962,kt_2,2019-05-17,
1116872,3,11937,63962,kt_2,2019-05-17,
1116875,3,11940,63962,kt_2,2019-05-17,
1116876,0,11941,63962,kt_2,2019-05-17,
1116879,0,11855,63954,kt_2,2019-05-17,
1118898,5,13247,66199,qualification,2019-05-28,
1119760,5,12026,66238,qualification,2019-05-30,
1119761,5,12027,66238,qualification,2019-05-30,2019-05-31
1119762,5,12030,66238,qualification,2019-07-04,2019-07-04
1119763,0,12034,66238,qualification,2019-05-30,
1119764,5,12043,66238,qualification,2019-05-30,2019-05-31
1119765,5,12044,66238,qualification,2019-05-30,2019-05-31
1119766,5,12045,66238,qualification,2019-05-30,2019-05-31
1119767,5,12046,66238,qualification,2019-07-04,2019-07-04
1119768,5,12047,66238,qualification,2019-07-04,2019-07-04
1119769,5,12048,66238,qualification,2019-07-04,2019-07-04
1119770,5,12049,66238,qualification,2019-05-30,2019-05-31
1119771,5,12050,66238,qualification,2019-05-30,2019-05-31
1119814,5,11844,66339,qualification,2019-05-30,2019-05-27
1119815,5,11845,66339,qualification,2019-05-30,2019-05-27
1119816,5,11846,66339,qualification,2019-05-30,2019-05-27
1119817,5,11847,66339,qualification,2019-05-30,2019-05-27
1119818,5,11848,66339,qualification,2019-05-30,2019-05-27
1119819,5,11849,66339,qualification,2019-05-30,2019-05-27
1119820,5,11850,66339,qualification,2019-05-30,2019-05-27
1119821,5,11851,66339,qualification,2019-05-30,2019-05-27
